flight_id,route,date,aircraft,capacity,base_price
FL16094,LAX-SF,2023-04-05,A320,180,210.29
FL16095,LAX-SF,2023-06-27,A321,150,280.93
FL16096,CHI-MIA,2023-03-03,B737,220,266.57
FL16097,NYC-LAX,2023-07-28,A320,180,406.89
FL16098,LAX-SF,2023-11-13,A321,180,290.06
FL16099,LAX-SF,2023-07-31,A321,150,224.39
FL16100,NYC-LAX,2023-05-03,A320,220,355.58
FL16101,CHI-MIA,2023-04-16,B737,220,241.15
FL16102,CHI-MIA,2023-09-04,B737,220,244.2
FL16103,NYC-LAX,2023-08-25,B737,180,432.19
FL16104,CHI-MIA,2023-06-25,A320,150,230.12
FL16105,LAX-SF,2023-08-23,B737,220,271.21
FL16106,CHI-MIA,2023-11-25,A320,220,247.71
FL16107,NYC-LAX,2023-03-14,B737,220,438.87
FL16108,NYC-BOS,2023-10-09,A321,180,303.12
FL16109,NYC-LAX,2023-05-25,B737,180,385.26
FL16110,NYC-CHI,2023-08-01,A320,220,357.36
FL16111,NYC-LAX,2023-04-05,A321,150,419.72
FL16112,NYC-BOS,2023-06-15,B737,180,249.04
FL16113,LAX-SF,2023-07-06,B737,150,251.18
FL16114,CHI-MIA,2023-07-08,A321,150,290.2
FL16115,NYC-LAX,2023-06-22,A320,150,395.4
FL16116,NYC-CHI,2023-05-07,B737,150,323.77
FL16117,NYC-CHI,2023-03-14,A321,180,379.06
FL16118,NYC-BOS,2023-06-01,A320,180,229.59
FL16119,NYC-BOS,2023-01-17,A320,220,259.31
FL16120,NYC-LAX,2023-04-15,B737,180,364.24
FL16121,NYC-CHI,2023-10-24,B737,180,281.76
FL16122,NYC-LAX,2023-03-31,B737,180,398.48
FL16123,LAX-SF,2023-08-26,A321,180,231.89
FL16124,CHI-MIA,2023-06-04,A320,220,190.38
FL16125,NYC-LAX,2023-05-13,A320,220,368.28
FL16126,NYC-CHI,2023-04-01,A320,150,236.96
FL16127,LAX-SF,2023-03-02,A320,150,227.62
FL16128,CHI-MIA,2023-07-18,A320,220,252.72
FL16129,LAX-SF,2023-02-09,A321,220,230.74
FL16130,CHI-MIA,2023-08-27,A320,180,227.15
FL16131,NYC-BOS,2023-10-28,A321,150,229.22
FL16132,NYC-CHI,2023-08-05,A321,180,313.71
FL16133,NYC-CHI,2023-12-20,A321,180,330.1
FL16134,NYC-CHI,2023-04-13,B737,220,317.57
FL16135,CHI-MIA,2023-02-13,A320,220,229.68
FL16136,LAX-SF,2023-11-15,A320,220,242.96
FL16137,NYC-CHI,2023-01-31,A320,220,304.23
FL16138,CHI-MIA,2023-02-12,A321,150,228.24
FL16139,NYC-BOS,2023-10-23,A320,220,198.24
FL16140,NYC-CHI,2023-08-27,A320,150,340.24
FL16141,NYC-CHI,2023-03-18,B737,150,290.47
FL16142,NYC-LAX,2023-09-03,A320,180,443.04
FL16143,NYC-BOS,2023-12-21,B737,150,247.77
FL16144,CHI-MIA,2023-09-30,B737,180,237.58
FL16145,NYC-CHI,2023-12-08,A320,220,289.64
FL16146,LAX-SF,2023-02-27,A320,150,208.22
FL16147,CHI-MIA,2023-03-30,B737,180,222.97
FL16148,LAX-SF,2023-10-05,A321,150,281.63
FL16149,NYC-BOS,2023-06-14,B737,180,254.0
FL16150,NYC-BOS,2023-11-16,A320,180,252.47
FL16151,NYC-LAX,2023-10-30,A321,220,393.08
FL16152,NYC-CHI,2023-05-27,A321,220,337.45
FL16153,NYC-CHI,2023-05-31,B737,220,297.35
FL16154,NYC-BOS,2023-03-20,A320,220,232.16
FL16155,NYC-LAX,2023-10-19,A320,220,395.27
FL16156,LAX-SF,2023-09-07,A320,150,223.26
FL16157,NYC-CHI,2023-10-29,B737,180,226.91
FL16158,NYC-BOS,2023-10-14,A320,150,238.41
FL16159,LAX-SF,2023-04-12,B737,220,242.86
FL16160,NYC-CHI,2023-07-07,B737,220,239.24
FL16161,LAX-SF,2023-01-02,A320,180,247.45
FL16162,NYC-BOS,2023-08-19,A321,220,189.04
FL16163,CHI-MIA,2023-04-29,B737,180,316.88
FL16164,NYC-LAX,2023-07-09,A320,180,432.21
FL16165,CHI-MIA,2023-01-16,A321,150,288.06
FL16166,NYC-CHI,2023-03-04,B737,150,275.57
FL16167,NYC-BOS,2023-05-09,B737,220,208.29
FL16168,CHI-MIA,2023-08-08,A320,220,257.39
FL16169,NYC-BOS,2023-04-27,A321,150,231.2
FL16170,CHI-MIA,2023-04-16,A320,180,245.5
FL16171,CHI-MIA,2023-12-02,A320,180,217.27
FL16172,NYC-LAX,2023-12-21,A321,150,319.08
FL16173,NYC-LAX,2023-07-12,A320,220,431.9
FL16174,CHI-MIA,2023-05-19,A321,150,186.9
FL16175,NYC-CHI,2023-12-30,B737,220,367.26
FL16176,NYC-LAX,2023-07-20,B737,180,378.56
FL16177,NYC-CHI,2023-09-21,B737,180,289.58
FL16178,LAX-SF,2023-01-18,B737,150,202.46
FL16179,NYC-CHI,2023-02-20,B737,180,277.2
FL16180,LAX-SF,2023-08-10,A321,150,233.56
FL16181,NYC-LAX,2023-04-30,A321,150,357.51
FL16182,NYC-LAX,2023-02-06,B737,150,451.31
FL16183,NYC-CHI,2023-10-11,A321,220,271.09
FL16184,NYC-BOS,2023-12-06,B737,220,296.32
FL16185,NYC-CHI,2023-09-23,A320,220,293.03
FL16186,LAX-SF,2023-07-22,A321,150,218.51
FL16187,NYC-CHI,2023-04-07,A321,150,267.54
FL16188,NYC-CHI,2023-04-09,A321,220,290.88
FL16189,CHI-MIA,2023-12-01,A320,150,284.24
FL16190,CHI-MIA,2023-01-24,A320,150,223.4
FL16191,NYC-BOS,2023-01-29,A320,220,252.97
FL16192,CHI-MIA,2023-09-23,A320,180,278.68
FL16193,CHI-MIA,2023-04-12,A321,220,265.62
FL16194,CHI-MIA,2023-10-26,B737,150,258.12
FL16195,LAX-SF,2023-12-12,A321,180,300.71
FL16196,NYC-LAX,2023-11-21,A321,150,461.11
FL16197,NYC-LAX,2023-06-08,A320,220,419.36
FL16198,NYC-LAX,2023-04-09,A321,180,454.38
FL16199,NYC-CHI,2023-04-15,B737,150,318.65
FL16200,NYC-BOS,2023-07-22,A320,150,228.4
FL16201,NYC-LAX,2023-05-03,A321,220,312.58
FL16202,LAX-SF,2023-04-02,A320,150,276.49
FL16203,NYC-CHI,2023-01-19,B737,180,355.36
FL16204,CHI-MIA,2023-04-28,B737,220,228.76
FL16205,NYC-BOS,2023-12-27,A321,220,260.54
FL16206,NYC-BOS,2023-10-09,B737,180,280.83
FL16207,NYC-BOS,2023-06-19,B737,150,241.58
FL16208,NYC-LAX,2023-12-02,B737,180,356.97
FL16209,CHI-MIA,2023-06-17,A320,220,246.61
FL16210,NYC-LAX,2023-01-01,A321,220,394.83
FL16211,NYC-LAX,2023-01-07,A320,180,348.05
FL16212,NYC-LAX,2023-04-14,A320,180,453.56
FL16213,LAX-SF,2023-06-25,A321,180,258.08
FL16214,NYC-BOS,2023-03-14,B737,180,238.32
FL16215,NYC-BOS,2023-10-09,A320,180,297.28
FL16216,CHI-MIA,2023-08-26,A321,220,269.09
FL16217,LAX-SF,2023-10-14,A321,180,221.7
FL16218,LAX-SF,2023-11-05,A320,180,208.93
FL16219,NYC-BOS,2023-10-22,A321,220,279.42
FL16220,CHI-MIA,2023-04-02,B737,180,227.59
FL16221,NYC-LAX,2023-04-11,A321,180,478.46
FL16222,CHI-MIA,2023-02-24,A321,220,179.21
FL16223,NYC-CHI,2023-07-04,B737,180,323.49
FL16224,NYC-LAX,2023-06-16,A321,150,403.92
FL16225,NYC-BOS,2023-12-28,A320,220,222.54
FL16226,NYC-LAX,2023-05-04,B737,220,399.35
FL16227,NYC-LAX,2023-04-27,A321,180,423.66
FL16228,NYC-CHI,2023-09-09,B737,180,311.3
FL16229,NYC-CHI,2023-05-05,A321,180,335.33
FL16230,CHI-MIA,2023-12-22,A321,180,220.2
FL16231,LAX-SF,2023-08-29,A320,220,280.82
FL16232,NYC-CHI,2023-02-06,A320,150,282.35
FL16233,CHI-MIA,2023-08-31,B737,150,274.17
FL16234,CHI-MIA,2023-05-27,A320,180,271.77
FL16235,NYC-LAX,2023-02-15,A321,220,407.38
FL16236,NYC-BOS,2023-10-30,A320,150,261.4
FL16237,NYC-BOS,2023-12-26,A321,180,249.76
FL16238,NYC-CHI,2023-03-02,B737,150,235.31
FL16239,LAX-SF,2023-01-13,B737,180,240.35
FL16240,NYC-BOS,2023-06-26,A320,150,280.62
FL16241,NYC-BOS,2023-11-13,A321,150,237.55
FL16242,NYC-CHI,2023-07-26,A321,150,333.86
FL16243,NYC-BOS,2023-04-25,A320,150,275.74
FL16244,LAX-SF,2023-06-17,A321,150,206.01
FL16245,CHI-MIA,2023-08-12,B737,220,222.94
FL16246,NYC-BOS,2023-10-09,A320,220,253.5
FL16247,NYC-LAX,2023-04-17,A321,180,394.24
FL16248,NYC-BOS,2023-02-27,A321,220,231.54
FL16249,LAX-SF,2023-03-04,A320,220,280.83
FL16250,LAX-SF,2023-04-07,A321,150,274.58
FL16251,LAX-SF,2023-05-09,B737,150,216.25
FL16252,NYC-BOS,2023-04-01,A321,150,194.43
FL16253,NYC-CHI,2023-08-16,A321,150,273.98
FL16254,NYC-LAX,2023-06-25,A321,180,365.38
FL16255,NYC-LAX,2023-10-08,B737,220,412.85
FL16256,CHI-MIA,2023-11-24,B737,180,259.83
FL16257,LAX-SF,2023-01-21,B737,180,258.06
FL16258,LAX-SF,2023-11-11,B737,150,222.04
FL16259,LAX-SF,2023-12-24,A321,150,259.76
FL16260,LAX-SF,2023-07-03,A321,180,255.52
FL16261,LAX-SF,2023-03-06,A321,180,309.97
FL16262,NYC-BOS,2023-02-20,A320,180,307.74
FL16263,CHI-MIA,2023-04-25,B737,150,311.54
FL16264,NYC-LAX,2023-04-07,B737,180,420.99
FL16265,LAX-SF,2023-05-09,B737,220,300.17
FL16266,NYC-LAX,2023-06-14,A321,150,344.87
FL16267,LAX-SF,2023-11-15,A321,180,258.78
FL16268,CHI-MIA,2023-08-02,A320,220,251.21
FL16269,NYC-CHI,2023-12-17,B737,180,345.55
FL16270,CHI-MIA,2023-08-25,B737,180,267.53
FL16271,NYC-BOS,2023-07-27,A320,220,219.97
FL16272,LAX-SF,2023-07-12,A321,150,221.75
FL16273,NYC-BOS,2023-10-17,B737,180,310.94
FL16274,LAX-SF,2023-11-30,A320,180,275.3
FL16275,NYC-BOS,2023-02-15,A321,180,227.87
FL16276,NYC-BOS,2023-07-20,A321,180,267.75
FL16277,NYC-CHI,2023-04-18,B737,220,282.3
FL16278,NYC-BOS,2023-04-27,B737,220,224.64
FL16279,NYC-LAX,2023-10-03,B737,180,441.23
FL16280,NYC-CHI,2023-09-15,A320,150,258.95
FL16281,CHI-MIA,2023-01-06,A320,150,216.36
FL16282,NYC-LAX,2023-07-11,A320,150,407.16
FL16283,LAX-SF,2023-06-13,A321,150,276.38
FL16284,NYC-CHI,2023-11-12,B737,180,275.32
FL16285,NYC-LAX,2023-08-18,A320,180,403.16
FL16286,LAX-SF,2023-12-02,B737,180,234.44
FL16287,LAX-SF,2023-02-23,A321,220,228.68
FL16288,LAX-SF,2023-03-31,B737,150,255.54
FL16289,LAX-SF,2023-03-27,B737,180,246.52
FL16290,NYC-CHI,2023-07-14,A320,150,272.24
FL16291,NYC-LAX,2023-04-24,A321,150,369.68
FL16292,LAX-SF,2023-01-15,B737,150,288.75
FL16293,NYC-BOS,2023-11-16,A320,150,188.19
FL16294,CHI-MIA,2023-06-29,A321,150,209.2
FL16295,NYC-BOS,2023-09-15,A320,150,273.37
FL16296,LAX-SF,2023-06-13,B737,150,256.64
FL16297,NYC-CHI,2023-02-19,A321,220,348.65
FL16298,NYC-LAX,2023-09-05,A320,220,421.8
FL16299,NYC-BOS,2023-08-27,A320,150,250.76
FL16300,NYC-LAX,2023-10-15,A320,150,382.76
FL16301,LAX-SF,2023-10-08,A320,220,248.85
FL16302,NYC-LAX,2023-12-30,B737,220,474.92
FL16303,NYC-BOS,2023-01-11,A320,220,273.38
FL16304,NYC-LAX,2023-11-03,A320,220,371.29
FL16305,NYC-CHI,2023-11-02,A320,150,303.57
FL16306,NYC-CHI,2023-02-10,A321,180,335.35
FL16307,NYC-BOS,2023-05-02,B737,150,224.09
FL16308,CHI-MIA,2023-07-24,A321,180,262.6
FL16309,NYC-LAX,2023-04-13,A321,150,443.77
FL16310,CHI-MIA,2023-03-24,A320,180,245.13
FL16311,LAX-SF,2023-06-12,B737,220,302.1
FL16312,NYC-LAX,2023-06-04,A320,150,373.03
FL16313,NYC-LAX,2023-06-22,B737,150,450.68
FL16314,CHI-MIA,2023-06-18,A320,180,298.55
FL16315,CHI-MIA,2023-02-19,A320,220,204.48
FL16316,CHI-MIA,2023-06-11,B737,150,244.19
FL16317,CHI-MIA,2023-07-23,A320,180,221.3
FL16318,CHI-MIA,2023-02-06,A320,220,241.96
FL16319,NYC-BOS,2023-11-29,B737,150,294.93
FL16320,NYC-CHI,2023-07-07,A321,150,314.55
FL16321,CHI-MIA,2023-06-05,A321,180,257.0
FL16322,CHI-MIA,2023-12-29,A321,220,240.19
FL16323,NYC-LAX,2023-11-25,B737,180,380.46
FL16324,NYC-BOS,2023-11-25,A320,150,200.87
FL16325,NYC-CHI,2023-09-21,A320,150,316.31
FL16326,NYC-LAX,2023-02-24,A321,150,297.65
FL16327,NYC-CHI,2023-03-28,A321,150,303.58
FL16328,LAX-SF,2023-11-01,A321,220,252.0
FL16329,NYC-CHI,2023-02-09,A321,220,287.43
FL16330,CHI-MIA,2023-02-21,A321,150,247.74
FL16331,NYC-BOS,2023-08-17,A320,180,235.31
FL16332,NYC-BOS,2023-06-21,B737,150,289.88
FL16333,NYC-CHI,2023-09-01,A320,150,261.65
FL16334,NYC-CHI,2023-11-04,A320,180,267.29
FL16335,NYC-CHI,2023-11-15,A320,150,262.22
FL16336,NYC-CHI,2023-04-09,A320,180,274.65
FL16337,CHI-MIA,2023-12-21,A320,180,252.77
FL16338,NYC-LAX,2023-08-14,A321,150,413.53
FL16339,NYC-LAX,2023-04-03,A320,180,404.42
FL16340,LAX-SF,2023-12-05,B737,180,219.12
FL16341,NYC-BOS,2023-06-15,A321,180,249.35
FL16342,NYC-CHI,2023-04-19,B737,180,296.71
FL16343,LAX-SF,2023-01-06,B737,180,214.04
FL16344,NYC-CHI,2023-08-29,B737,220,318.04
FL16345,NYC-LAX,2023-12-24,A321,180,359.57
FL16346,LAX-SF,2023-09-29,A320,150,254.1
FL16347,LAX-SF,2023-03-20,B737,220,280.18
FL16348,CHI-MIA,2023-08-05,A321,180,287.14
FL16349,NYC-LAX,2023-06-27,A320,220,372.21
FL16350,LAX-SF,2023-03-07,A321,150,262.07
FL16351,NYC-LAX,2023-02-01,A320,150,317.83
FL16352,LAX-SF,2023-01-07,B737,220,240.35
FL16353,NYC-LAX,2023-12-09,A320,150,384.42
FL16354,NYC-CHI,2023-10-08,A321,220,355.21
FL16355,CHI-MIA,2023-01-26,A320,150,272.26
FL16356,LAX-SF,2023-08-12,A321,220,256.19
FL16357,LAX-SF,2023-06-08,A320,150,230.55
FL16358,CHI-MIA,2023-02-01,B737,150,208.68
FL16359,NYC-LAX,2023-11-04,B737,220,412.65
FL16360,NYC-CHI,2023-12-29,A320,220,277.88
FL16361,NYC-BOS,2023-08-18,A321,180,296.0
FL16362,NYC-LAX,2023-03-08,A321,220,458.43
FL16363,CHI-MIA,2023-04-28,B737,220,254.93
FL16364,NYC-CHI,2023-09-25,A321,180,244.72
FL16365,NYC-LAX,2023-09-28,A320,180,353.99
FL16366,NYC-CHI,2023-08-30,A321,180,324.16
FL16367,NYC-LAX,2023-09-25,B737,180,313.97
FL16368,NYC-CHI,2023-10-24,A321,150,287.26
FL16369,CHI-MIA,2023-11-25,A320,150,279.51
FL16370,NYC-LAX,2023-11-12,A321,220,382.72
FL16371,NYC-CHI,2023-04-27,B737,180,279.0
FL16372,CHI-MIA,2023-12-18,A321,180,240.66
FL16373,LAX-SF,2023-06-07,B737,150,259.03
FL16374,LAX-SF,2023-10-23,B737,220,234.18
FL16375,NYC-LAX,2023-05-21,B737,150,431.9
FL16376,CHI-MIA,2023-04-30,B737,150,310.63
FL16377,CHI-MIA,2023-09-22,A321,150,281.41
FL16378,NYC-CHI,2023-11-30,A320,150,258.9
FL16379,NYC-BOS,2023-07-05,A320,220,287.02
FL16380,NYC-LAX,2023-03-22,A321,220,297.04
FL16381,LAX-SF,2023-02-13,A320,180,222.15
FL16382,CHI-MIA,2023-06-14,A320,180,223.06
FL16383,NYC-CHI,2023-11-12,A320,150,317.73
FL16384,LAX-SF,2023-10-01,B737,150,253.72
FL16385,NYC-BOS,2023-12-04,A320,180,202.23
FL16386,NYC-BOS,2023-03-31,A320,180,246.89
FL16387,NYC-CHI,2023-06-10,B737,180,276.67
FL16388,NYC-CHI,2023-02-18,A321,220,306.35
FL16389,CHI-MIA,2023-06-01,B737,180,248.2
FL16390,NYC-LAX,2023-06-11,B737,180,465.23
FL16391,NYC-BOS,2023-01-06,A320,150,246.89
FL16392,CHI-MIA,2023-06-01,A320,180,256.02
FL16393,NYC-LAX,2023-11-19,A321,180,397.63
FL16394,LAX-SF,2023-04-14,B737,180,282.78
FL16395,CHI-MIA,2023-08-03,A321,220,277.15
FL16396,NYC-CHI,2023-08-07,A321,180,319.53
FL16397,NYC-BOS,2023-06-26,B737,220,274.98
FL16398,NYC-BOS,2023-07-13,B737,180,289.91
FL16399,NYC-BOS,2023-04-09,B737,180,263.67
FL16400,LAX-SF,2023-11-26,A321,220,231.15
FL16401,CHI-MIA,2023-04-25,B737,180,257.78
FL16402,CHI-MIA,2023-10-29,B737,220,286.09
FL16403,NYC-BOS,2023-05-30,A320,220,255.29
FL16404,LAX-SF,2023-07-02,B737,220,293.36
FL16405,NYC-CHI,2023-02-20,A320,220,357.27
FL16406,NYC-BOS,2023-06-23,B737,220,307.37
FL16407,NYC-LAX,2023-01-15,B737,220,378.92
FL16408,NYC-CHI,2023-09-06,A321,220,301.85
FL16409,NYC-CHI,2023-04-17,A321,180,320.66
FL16410,LAX-SF,2023-05-05,B737,150,288.43
FL16411,CHI-MIA,2023-08-04,A321,180,237.79
FL16412,NYC-CHI,2023-08-14,A321,220,361.95
FL16413,NYC-BOS,2023-01-10,A320,220,220.33
FL16414,NYC-CHI,2023-03-21,B737,150,347.43
FL16415,NYC-LAX,2023-11-13,A321,180,344.53
FL16416,NYC-LAX,2023-04-18,A320,150,411.77
FL16417,NYC-LAX,2023-10-29,A321,150,422.01
FL16418,NYC-LAX,2023-07-08,A320,150,382.18
FL16419,NYC-LAX,2023-01-25,A321,150,416.9
FL16420,NYC-LAX,2023-08-12,B737,220,414.93
FL16421,NYC-LAX,2023-03-16,A320,180,458.42
FL16422,NYC-CHI,2023-09-11,B737,150,291.93
FL16423,NYC-CHI,2023-08-22,B737,180,240.94
FL16424,LAX-SF,2023-05-08,B737,220,222.18
FL16425,NYC-BOS,2023-12-10,A320,150,282.27
FL16426,CHI-MIA,2023-09-15,A321,180,246.13
FL16427,NYC-BOS,2023-10-14,B737,220,327.15
FL16428,CHI-MIA,2023-08-13,A320,220,241.7
FL16429,NYC-LAX,2023-01-25,A321,150,287.56
FL16430,NYC-BOS,2023-01-06,A320,150,293.38
FL16431,CHI-MIA,2023-04-16,A320,220,224.31
FL16432,NYC-CHI,2023-06-30,A320,180,338.87
FL16433,NYC-LAX,2023-10-26,A321,220,394.76
FL16434,LAX-SF,2023-03-27,A320,220,232.6
FL16435,NYC-BOS,2023-03-04,B737,220,245.88
FL16436,CHI-MIA,2023-12-03,B737,220,308.11
FL16437,NYC-BOS,2023-08-21,B737,220,274.3
FL16438,NYC-BOS,2023-10-17,A320,220,267.25
FL16439,NYC-BOS,2023-03-16,B737,150,230.37
FL16440,LAX-SF,2023-09-30,B737,150,222.75
FL16441,CHI-MIA,2023-01-30,A320,220,196.8
FL16442,LAX-SF,2023-03-30,A320,150,229.62
FL16443,CHI-MIA,2023-04-27,A321,180,209.45
FL16444,NYC-LAX,2023-06-04,B737,150,386.15
FL16445,NYC-CHI,2023-08-18,A321,220,364.77
FL16446,NYC-BOS,2023-06-24,A321,220,281.53
FL16447,NYC-BOS,2023-10-12,B737,180,204.45
FL16448,NYC-LAX,2023-12-25,A320,220,399.23
FL16449,NYC-CHI,2023-01-27,B737,180,322.39
FL16450,LAX-SF,2023-04-28,B737,150,212.43
FL16451,NYC-BOS,2023-01-18,A321,150,229.38
FL16452,NYC-CHI,2023-07-10,A320,180,327.08
FL16453,NYC-BOS,2023-12-06,A321,220,229.23
FL16454,LAX-SF,2023-02-26,A320,150,196.01
FL16455,NYC-CHI,2023-04-11,A320,150,307.56
FL16456,LAX-SF,2023-02-13,A320,150,248.55
FL16457,NYC-CHI,2023-02-27,A320,220,324.8
FL16458,NYC-BOS,2023-12-09,A321,150,309.74
FL16459,LAX-SF,2023-11-15,A320,150,271.1
FL16460,NYC-BOS,2023-03-14,A320,220,225.28
FL16461,LAX-SF,2023-02-20,B737,180,229.93
FL16462,NYC-LAX,2023-11-13,A320,180,378.77
FL16463,NYC-LAX,2023-09-05,A321,150,416.56
FL16464,NYC-BOS,2023-06-21,A321,180,241.17
FL16465,NYC-CHI,2023-02-25,A321,180,288.78
FL16466,CHI-MIA,2023-11-29,A320,180,272.66
FL16467,NYC-CHI,2023-02-14,B737,150,281.99
FL16468,NYC-CHI,2023-03-15,B737,150,315.35
FL16469,NYC-LAX,2023-05-15,B737,150,411.72
FL16470,CHI-MIA,2023-06-05,B737,180,246.85
FL16471,LAX-SF,2023-03-28,A321,180,290.28
FL16472,NYC-CHI,2023-09-15,B737,220,255.06
FL16473,NYC-BOS,2023-07-16,A321,150,266.72
FL16474,CHI-MIA,2023-01-17,A320,150,303.7
FL16475,LAX-SF,2023-08-23,A321,220,199.63
FL16476,LAX-SF,2023-07-16,A320,180,232.07
FL16477,NYC-BOS,2023-11-02,A320,180,187.37
FL16478,NYC-BOS,2023-02-05,A320,150,202.96
FL16479,NYC-LAX,2023-12-29,A321,150,385.55
FL16480,NYC-BOS,2023-03-18,A321,220,247.24
FL16481,LAX-SF,2023-07-09,A321,220,197.92
FL16482,CHI-MIA,2023-02-15,A320,150,259.77
FL16483,LAX-SF,2023-02-05,B737,150,218.68
FL16484,LAX-SF,2023-10-21,A321,150,193.45
FL16485,NYC-CHI,2023-10-21,A321,150,284.07
FL16486,LAX-SF,2023-12-03,A321,180,255.22
FL16487,NYC-BOS,2023-12-08,A321,180,198.6
FL16488,CHI-MIA,2023-11-08,A320,220,251.95
FL16489,NYC-CHI,2023-11-28,A321,180,292.35
FL16490,NYC-CHI,2023-10-15,A320,150,265.03
FL16491,NYC-CHI,2023-07-20,B737,150,276.08
FL16492,LAX-SF,2023-05-17,B737,220,240.01
FL16493,LAX-SF,2023-12-18,A321,150,215.15
FL16494,NYC-CHI,2023-02-22,A320,150,321.1
FL16495,NYC-LAX,2023-06-20,B737,150,365.12
FL16496,NYC-CHI,2023-08-10,A320,180,283.04
FL16497,NYC-BOS,2023-03-17,B737,180,224.85
FL16498,LAX-SF,2023-02-17,A320,180,297.86
FL16499,NYC-LAX,2023-08-14,A320,220,402.7
FL16500,NYC-LAX,2023-01-28,B737,220,408.79
FL16501,LAX-SF,2023-08-04,A320,220,268.66
FL16502,NYC-CHI,2023-12-15,A320,180,298.78
FL16503,LAX-SF,2023-05-30,B737,180,266.59
FL16504,NYC-CHI,2023-03-29,A321,220,329.49
FL16505,NYC-BOS,2023-04-26,B737,150,242.41
FL16506,NYC-LAX,2023-12-22,A321,220,358.5
FL16507,NYC-LAX,2023-08-12,B737,180,400.5
FL16508,CHI-MIA,2023-01-07,A320,150,289.17
FL16509,LAX-SF,2023-06-06,A321,180,302.42
FL16510,LAX-SF,2023-12-24,A320,150,153.24
FL16511,LAX-SF,2023-03-06,A320,150,289.34
FL16512,CHI-MIA,2023-01-12,A321,150,246.99
FL16513,NYC-CHI,2023-02-09,A320,180,269.51
FL16514,NYC-LAX,2023-02-23,A321,150,439.66
FL16515,CHI-MIA,2023-07-27,A320,220,232.54
FL16516,NYC-LAX,2023-06-27,B737,220,313.75
FL16517,NYC-LAX,2023-08-18,A320,220,387.03
FL16518,CHI-MIA,2023-05-14,A321,220,252.14
FL16519,NYC-BOS,2023-06-22,A320,180,227.63
FL16520,LAX-SF,2023-03-23,A320,150,172.78
FL16521,CHI-MIA,2023-12-19,A321,150,271.52
FL16522,NYC-BOS,2023-06-16,A321,150,273.83
FL16523,NYC-CHI,2023-05-20,A320,220,349.82
FL16524,LAX-SF,2023-05-06,B737,150,261.25
FL16525,NYC-CHI,2023-05-25,B737,150,306.48
FL16526,CHI-MIA,2023-06-13,A320,180,273.02
FL16527,NYC-LAX,2023-05-09,A321,150,365.1
FL16528,LAX-SF,2023-11-08,B737,180,319.59
FL16529,NYC-LAX,2023-09-19,A320,220,381.34
FL16530,NYC-BOS,2023-02-16,A321,220,229.08
FL16531,NYC-BOS,2023-10-18,B737,150,270.01
FL16532,NYC-CHI,2023-01-24,A320,220,301.33
FL16533,LAX-SF,2023-10-02,A321,180,277.01
FL16534,CHI-MIA,2023-08-28,A321,180,183.51
FL16535,NYC-CHI,2023-11-08,A320,180,354.97
FL16536,NYC-CHI,2023-10-06,A320,150,294.9
FL16537,CHI-MIA,2023-04-12,A321,150,246.14
FL16538,NYC-LAX,2023-07-26,B737,220,381.21
FL16539,NYC-LAX,2023-07-16,B737,180,342.08
FL16540,NYC-CHI,2023-06-12,B737,180,274.75
FL16541,NYC-BOS,2023-10-30,A321,180,212.67
FL16542,NYC-BOS,2023-08-09,A321,220,296.15
FL16543,LAX-SF,2023-11-19,B737,150,272.94
FL16544,CHI-MIA,2023-06-16,B737,180,214.53
FL16545,CHI-MIA,2023-07-09,A320,150,239.38
FL16546,NYC-LAX,2023-04-06,A321,150,380.92
FL16547,NYC-CHI,2023-05-21,B737,220,366.17
FL16548,NYC-CHI,2023-12-14,A320,180,298.36
FL16549,NYC-BOS,2023-02-19,A320,180,236.12
FL16550,CHI-MIA,2023-07-27,B737,150,252.43
FL16551,NYC-BOS,2023-01-10,A320,220,257.61
FL16552,LAX-SF,2023-01-01,A320,220,240.06
FL16553,NYC-BOS,2023-06-08,B737,180,209.12
FL16554,CHI-MIA,2023-05-21,B737,220,228.38
FL16555,LAX-SF,2023-04-09,B737,220,298.91
FL16556,NYC-CHI,2023-03-16,A320,220,286.34
FL16557,LAX-SF,2023-05-28,A321,150,235.4
FL16558,NYC-CHI,2023-01-31,A320,150,344.04
FL16559,NYC-CHI,2023-05-17,B737,180,327.9
FL16560,NYC-BOS,2023-03-24,A321,180,252.1
FL16561,NYC-LAX,2023-01-18,B737,150,414.13
FL16562,CHI-MIA,2023-05-08,A320,220,279.36
FL16563,NYC-CHI,2023-04-30,A320,180,276.91
FL16564,LAX-SF,2023-01-22,A321,220,279.03
FL16565,LAX-SF,2023-12-20,B737,150,192.86
FL16566,NYC-BOS,2023-06-02,A321,220,295.13
FL16567,CHI-MIA,2023-07-14,A320,220,284.22
FL16568,CHI-MIA,2023-06-30,B737,180,230.98
FL16569,NYC-LAX,2023-04-14,A321,220,409.66
FL16570,NYC-BOS,2023-09-08,A320,220,248.06
FL16571,NYC-CHI,2023-12-08,B737,150,330.67
FL16572,LAX-SF,2023-08-29,A320,180,228.2
FL16573,NYC-CHI,2023-06-01,A321,180,238.95
FL16574,NYC-BOS,2023-04-05,B737,150,215.98
FL16575,CHI-MIA,2023-06-02,B737,180,262.13
FL16576,NYC-LAX,2023-07-06,A320,220,432.95
FL16577,NYC-BOS,2023-10-25,A321,180,241.8
FL16578,NYC-LAX,2023-02-20,B737,220,457.26
